,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
130720,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,6,1,V Kohli,KL Rahul,NLTC Perera,0,0,0,0,0,0,0,0,0,,,
130721,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,6,2,V Kohli,KL Rahul,NLTC Perera,0,0,0,0,0,0,6,0,6,,,
130722,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,6,3,V Kohli,KL Rahul,NLTC Perera,0,0,0,0,0,0,1,0,1,,,
130724,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,6,5,V Kohli,KL Rahul,NLTC Perera,0,0,0,0,0,0,1,0,1,,,
130726,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,7,1,V Kohli,KL Rahul,A Zampa,0,0,0,0,0,0,1,0,1,,,
130730,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,7,5,V Kohli,KL Rahul,A Zampa,0,0,0,0,0,0,1,0,1,,,
130733,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,8,2,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,0,0,0,,,
130734,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,8,3,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,1,0,1,,,
130736,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,8,5,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,6,0,6,,,
130737,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,8,6,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,0,0,0,,,
130739,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,9,2,V Kohli,KL Rahul,A Zampa,0,0,0,0,0,0,4,0,4,,,
130740,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,9,3,V Kohli,KL Rahul,A Zampa,0,0,0,0,0,0,0,0,0,,,
130741,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,9,4,V Kohli,KL Rahul,A Zampa,0,0,0,0,0,0,4,0,4,,,
130742,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,9,5,V Kohli,KL Rahul,A Zampa,0,0,0,0,0,0,1,0,1,,,
130746,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,10,3,V Kohli,KL Rahul,NLTC Perera,0,0,0,0,0,0,1,0,1,,,
130748,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,10,5,V Kohli,KL Rahul,NLTC Perera,0,0,0,0,0,0,1,0,1,,,
130751,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,11,2,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,4,0,4,,,
130752,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,11,3,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,4,0,4,,,
130753,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,11,4,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,2,0,2,,,
130754,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,11,5,V Kohli,KL Rahul,R Bhatia,0,0,0,0,0,0,1,0,1,,,
130757,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,12,2,V Kohli,AB de Villiers,A Zampa,0,0,0,0,0,0,1,0,1,,,
130759,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,12,4,V Kohli,AB de Villiers,A Zampa,0,0,0,0,0,0,1,0,1,,,
130762,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,13,1,V Kohli,SR Watson,R Bhatia,0,0,0,0,0,0,1,0,1,,,
130764,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,13,3,V Kohli,SR Watson,R Bhatia,0,0,0,0,0,0,1,0,1,,,
130766,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,13,5,V Kohli,SR Watson,R Bhatia,0,0,0,1,0,0,0,1,1,,,
130774,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,15,1,V Kohli,SR Watson,R Bhatia,0,0,0,0,0,0,4,0,4,,,
130775,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,15,2,V Kohli,SR Watson,R Bhatia,0,0,0,0,0,0,1,0,1,,,
130779,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,15,6,V Kohli,SR Watson,R Bhatia,0,0,0,0,0,0,1,0,1,,,
130780,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,16,1,V Kohli,SR Watson,RP Singh,0,0,0,0,0,0,0,0,0,,,
130781,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,16,2,V Kohli,SR Watson,RP Singh,0,0,0,0,0,0,1,0,1,,,
130785,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,16,6,V Kohli,TM Head,RP Singh,0,0,0,0,0,0,1,0,1,,,
130786,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,17,1,V Kohli,TM Head,R Ashwin,0,0,0,0,0,0,0,0,0,,,
130787,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,17,2,V Kohli,TM Head,R Ashwin,0,0,0,0,0,0,4,0,4,,,
130788,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,17,3,V Kohli,TM Head,R Ashwin,0,0,0,0,0,0,1,0,1,,,
130791,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,17,6,V Kohli,TM Head,R Ashwin,0,0,0,0,0,0,1,0,1,,,
130792,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,18,1,V Kohli,TM Head,A Zampa,0,0,0,0,0,0,6,0,6,,,
130793,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,18,2,V Kohli,TM Head,A Zampa,0,0,0,0,0,0,6,0,6,,,
130794,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,18,3,V Kohli,TM Head,A Zampa,0,0,0,0,0,0,0,0,0,,,
130795,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,18,4,V Kohli,TM Head,A Zampa,0,0,0,0,0,0,4,0,4,,,
130796,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,18,5,V Kohli,TM Head,A Zampa,0,0,0,0,0,0,1,0,1,,,
130799,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,19,2,V Kohli,TM Head,RP Singh,0,0,0,0,0,0,2,0,2,,,
130800,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,19,3,V Kohli,TM Head,RP Singh,0,0,0,0,0,0,1,0,1,,,
130803,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,19,6,V Kohli,TM Head,RP Singh,0,0,0,0,0,0,6,0,6,,,
130804,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,19,7,V Kohli,TM Head,RP Singh,0,0,0,0,0,0,6,0,6,,,
130806,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,20,2,V Kohli,TM Head,AB Dinda,0,0,0,0,0,0,2,0,2,,,
130807,552,2,Royal Challengers Bangalore,Rising Pune Supergiants,20,3,V Kohli,TM Head,AB Dinda,0,0,0,0,0,0,4,0,4,,,
131511,556,1,Royal Challengers Bangalore,Kings XI Punjab,1,1,V Kohli,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
131512,556,1,Royal Challengers Bangalore,Kings XI Punjab,1,2,V Kohli,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,4,0,4,,,
131513,556,1,Royal Challengers Bangalore,Kings XI Punjab,1,3,V Kohli,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
131514,556,1,Royal Challengers Bangalore,Kings XI Punjab,1,4,V Kohli,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
131517,556,1,Royal Challengers Bangalore,Kings XI Punjab,2,1,V Kohli,KL Rahul,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
131518,556,1,Royal Challengers Bangalore,Kings XI Punjab,2,2,V Kohli,KL Rahul,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
131520,556,1,Royal Challengers Bangalore,Kings XI Punjab,2,4,V Kohli,KL Rahul,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
131528,556,1,Royal Challengers Bangalore,Kings XI Punjab,3,6,V Kohli,KL Rahul,MM Sharma,0,0,0,0,0,0,4,0,4,,,
131529,556,1,Royal Challengers Bangalore,Kings XI Punjab,3,7,V Kohli,KL Rahul,MM Sharma,0,0,0,0,0,0,1,0,1,,,
131530,556,1,Royal Challengers Bangalore,Kings XI Punjab,4,1,V Kohli,KL Rahul,MP Stoinis,0,0,0,0,0,0,1,0,1,,,
131537,556,1,Royal Challengers Bangalore,Kings XI Punjab,5,2,V Kohli,KL Rahul,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
131541,556,1,Royal Challengers Bangalore,Kings XI Punjab,5,6,V Kohli,KL Rahul,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
131545,556,1,Royal Challengers Bangalore,Kings XI Punjab,6,4,V Kohli,KL Rahul,AR Patel,0,0,0,0,0,0,0,0,0,,,
131546,556,1,Royal Challengers Bangalore,Kings XI Punjab,6,5,V Kohli,KL Rahul,AR Patel,0,0,0,0,0,0,2,0,2,,,
131547,556,1,Royal Challengers Bangalore,Kings XI Punjab,6,6,V Kohli,KL Rahul,AR Patel,0,0,0,0,0,0,0,0,0,,,
131549,556,1,Royal Challengers Bangalore,Kings XI Punjab,7,2,V Kohli,KL Rahul,MP Stoinis,0,0,0,0,0,0,0,0,0,,,
131550,556,1,Royal Challengers Bangalore,Kings XI Punjab,7,3,V Kohli,KL Rahul,MP Stoinis,0,0,0,0,0,0,1,0,1,,,
131552,556,1,Royal Challengers Bangalore,Kings XI Punjab,7,5,V Kohli,KL Rahul,MP Stoinis,0,0,0,0,0,0,0,0,0,,,
131553,556,1,Royal Challengers Bangalore,Kings XI Punjab,7,6,V Kohli,KL Rahul,MP Stoinis,0,0,0,0,0,0,2,0,2,,,
131555,556,1,Royal Challengers Bangalore,Kings XI Punjab,8,2,V Kohli,KL Rahul,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
131558,556,1,Royal Challengers Bangalore,Kings XI Punjab,8,5,V Kohli,AB de Villiers,KC Cariappa,0,0,0,0,0,0,0,0,0,V Kohli,caught,M Vijay
132001,558,1,Royal Challengers Bangalore,Mumbai Indians,1,1,V Kohli,CH Gayle,TG Southee,0,0,0,0,0,0,0,0,0,,,
132002,558,1,Royal Challengers Bangalore,Mumbai Indians,1,2,V Kohli,CH Gayle,TG Southee,0,0,0,0,0,0,0,0,0,,,
132003,558,1,Royal Challengers Bangalore,Mumbai Indians,1,3,V Kohli,CH Gayle,TG Southee,0,0,0,0,0,0,0,0,0,,,
132004,558,1,Royal Challengers Bangalore,Mumbai Indians,1,4,V Kohli,CH Gayle,TG Southee,0,0,0,0,0,0,0,0,0,,,
132005,558,1,Royal Challengers Bangalore,Mumbai Indians,1,5,V Kohli,CH Gayle,TG Southee,0,0,0,0,0,0,6,0,6,,,
132006,558,1,Royal Challengers Bangalore,Mumbai Indians,1,6,V Kohli,CH Gayle,TG Southee,0,1,0,0,0,0,0,1,1,,,
132007,558,1,Royal Challengers Bangalore,Mumbai Indians,1,7,V Kohli,CH Gayle,TG Southee,0,0,0,0,0,0,1,0,1,,,
132008,558,1,Royal Challengers Bangalore,Mumbai Indians,2,1,V Kohli,CH Gayle,MJ McClenaghan,0,0,0,0,0,0,0,0,0,V Kohli,caught,Harbhajan Singh
132715,561,1,Royal Challengers Bangalore,Gujarat Lions,1,6,V Kohli,CH Gayle,P Kumar,0,0,0,0,0,0,0,0,0,,,
132718,561,1,Royal Challengers Bangalore,Gujarat Lions,2,3,V Kohli,CH Gayle,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
132719,561,1,Royal Challengers Bangalore,Gujarat Lions,2,4,V Kohli,CH Gayle,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
132720,561,1,Royal Challengers Bangalore,Gujarat Lions,2,5,V Kohli,CH Gayle,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
132722,561,1,Royal Challengers Bangalore,Gujarat Lions,3,1,V Kohli,CH Gayle,P Kumar,0,0,0,0,0,0,4,0,4,,,
132723,561,1,Royal Challengers Bangalore,Gujarat Lions,3,2,V Kohli,CH Gayle,P Kumar,0,0,0,0,0,0,1,0,1,,,
132726,561,1,Royal Challengers Bangalore,Gujarat Lions,3,5,V Kohli,CH Gayle,P Kumar,0,0,0,0,0,0,0,0,0,,,
132727,561,1,Royal Challengers Bangalore,Gujarat Lions,3,6,V Kohli,CH Gayle,P Kumar,0,0,0,0,0,0,1,0,1,,,
132728,561,1,Royal Challengers Bangalore,Gujarat Lions,4,1,V Kohli,CH Gayle,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
132729,561,1,Royal Challengers Bangalore,Gujarat Lions,4,2,V Kohli,CH Gayle,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
132734,561,1,Royal Challengers Bangalore,Gujarat Lions,5,1,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,0,0,0,,,
132735,561,1,Royal Challengers Bangalore,Gujarat Lions,5,2,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,0,0,0,,,
132736,561,1,Royal Challengers Bangalore,Gujarat Lions,5,3,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,0,0,0,,,
132737,561,1,Royal Challengers Bangalore,Gujarat Lions,5,4,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,4,0,4,,,
132738,561,1,Royal Challengers Bangalore,Gujarat Lions,5,5,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,1,0,1,,,
132741,561,1,Royal Challengers Bangalore,Gujarat Lions,6,1,V Kohli,AB de Villiers,PV Tambe,0,0,0,0,0,0,0,0,0,,,
132742,561,1,Royal Challengers Bangalore,Gujarat Lions,6,2,V Kohli,AB de Villiers,PV Tambe,0,0,0,0,0,0,1,0,1,,,
132747,561,1,Royal Challengers Bangalore,Gujarat Lions,7,1,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,1,0,1,,,
132750,561,1,Royal Challengers Bangalore,Gujarat Lions,7,4,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,0,0,0,,,
132751,561,1,Royal Challengers Bangalore,Gujarat Lions,7,5,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,1,0,1,,,
132757,561,1,Royal Challengers Bangalore,Gujarat Lions,8,5,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
132762,561,1,Royal Challengers Bangalore,Gujarat Lions,9,4,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,2,0,2,,,
132763,561,1,Royal Challengers Bangalore,Gujarat Lions,9,5,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
132765,561,1,Royal Challengers Bangalore,Gujarat Lions,10,1,V Kohli,AB de Villiers,DR Smith,0,0,0,0,0,0,2,0,2,,,
132766,561,1,Royal Challengers Bangalore,Gujarat Lions,10,2,V Kohli,AB de Villiers,DR Smith,0,0,0,0,0,0,4,0,4,,,
132767,561,1,Royal Challengers Bangalore,Gujarat Lions,10,3,V Kohli,AB de Villiers,DR Smith,0,0,0,0,0,0,1,0,1,,,
132769,561,1,Royal Challengers Bangalore,Gujarat Lions,10,5,V Kohli,AB de Villiers,DR Smith,0,0,0,0,0,0,1,0,1,,,
132771,561,1,Royal Challengers Bangalore,Gujarat Lions,11,1,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
132773,561,1,Royal Challengers Bangalore,Gujarat Lions,11,3,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
132774,561,1,Royal Challengers Bangalore,Gujarat Lions,11,4,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,2,0,2,,,
132775,561,1,Royal Challengers Bangalore,Gujarat Lions,11,5,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
132777,561,1,Royal Challengers Bangalore,Gujarat Lions,12,1,V Kohli,AB de Villiers,DS Kulkarni,0,0,0,0,0,0,6,0,6,,,
132778,561,1,Royal Challengers Bangalore,Gujarat Lions,12,2,V Kohli,AB de Villiers,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
132784,561,1,Royal Challengers Bangalore,Gujarat Lions,13,2,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
132789,561,1,Royal Challengers Bangalore,Gujarat Lions,14,1,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
132791,561,1,Royal Challengers Bangalore,Gujarat Lions,14,3,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
132793,561,1,Royal Challengers Bangalore,Gujarat Lions,14,5,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,2,0,2,,,
132794,561,1,Royal Challengers Bangalore,Gujarat Lions,14,6,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
132795,561,1,Royal Challengers Bangalore,Gujarat Lions,15,1,V Kohli,AB de Villiers,PV Tambe,0,0,0,0,0,0,1,0,1,,,
132797,561,1,Royal Challengers Bangalore,Gujarat Lions,15,3,V Kohli,AB de Villiers,PV Tambe,0,0,0,0,0,0,1,0,1,,,
132810,561,1,Royal Challengers Bangalore,Gujarat Lions,17,4,V Kohli,AB de Villiers,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
132813,561,1,Royal Challengers Bangalore,Gujarat Lions,18,1,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
132814,561,1,Royal Challengers Bangalore,Gujarat Lions,18,2,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,6,0,6,,,
132815,561,1,Royal Challengers Bangalore,Gujarat Lions,18,3,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,2,0,2,,,
132816,561,1,Royal Challengers Bangalore,Gujarat Lions,18,4,V Kohli,AB de Villiers,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
132820,561,1,Royal Challengers Bangalore,Gujarat Lions,19,1,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,6,0,6,,,
132821,561,1,Royal Challengers Bangalore,Gujarat Lions,19,2,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,4,0,4,,,
132822,561,1,Royal Challengers Bangalore,Gujarat Lions,19,3,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,6,0,6,,,
132823,561,1,Royal Challengers Bangalore,Gujarat Lions,19,4,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,6,0,6,,,
132824,561,1,Royal Challengers Bangalore,Gujarat Lions,19,5,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,6,0,6,,,
132825,561,1,Royal Challengers Bangalore,Gujarat Lions,19,6,V Kohli,AB de Villiers,S Kaushik,0,0,0,0,0,0,2,0,2,,,
132827,561,1,Royal Challengers Bangalore,Gujarat Lions,20,2,V Kohli,AB de Villiers,P Kumar,0,0,0,0,0,0,2,0,2,,,
132828,561,1,Royal Challengers Bangalore,Gujarat Lions,20,3,V Kohli,AB de Villiers,P Kumar,0,0,0,0,0,0,6,0,6,,,
132829,561,1,Royal Challengers Bangalore,Gujarat Lions,20,4,V Kohli,AB de Villiers,P Kumar,0,0,0,0,0,0,6,0,6,,,
132830,561,1,Royal Challengers Bangalore,Gujarat Lions,20,5,V Kohli,AB de Villiers,P Kumar,0,0,0,0,0,0,0,0,0,V Kohli,caught,DJ Bravo
133702,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,4,V Kohli,CH Gayle,AD Russell,0,0,0,0,0,0,4,0,4,,,
133703,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,5,V Kohli,CH Gayle,AD Russell,0,0,0,0,0,0,1,0,1,,,
133711,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,1,V Kohli,CH Gayle,AD Russell,0,0,0,0,0,0,0,0,0,,,
133712,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,2,V Kohli,CH Gayle,AD Russell,0,0,0,0,0,0,4,0,4,,,
133713,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,3,V Kohli,CH Gayle,AD Russell,0,0,0,0,0,0,1,0,1,,,
133717,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,1,V Kohli,CH Gayle,M Morkel,0,0,0,0,0,0,0,0,0,,,
133718,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,2,V Kohli,CH Gayle,M Morkel,0,0,0,0,0,0,0,0,0,,,
133719,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,3,V Kohli,CH Gayle,M Morkel,0,0,0,0,0,0,1,0,1,,,
133722,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,6,V Kohli,CH Gayle,M Morkel,0,0,0,0,0,0,6,0,6,,,
133730,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,2,V Kohli,CH Gayle,PP Chawla,0,0,0,0,0,0,2,0,2,,,
133731,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,3,V Kohli,CH Gayle,PP Chawla,0,0,0,0,0,0,0,0,0,,,
133732,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,4,V Kohli,CH Gayle,PP Chawla,0,0,0,0,0,0,1,0,1,,,
133735,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,1,V Kohli,CH Gayle,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
133740,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,6,V Kohli,CH Gayle,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
133746,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,6,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,0,0,0,,,
133748,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,2,V Kohli,AB de Villiers,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
133753,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,1,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,2,0,2,,,
133754,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,2,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,0,0,0,,,
133755,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,3,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,0,0,0,,,
133756,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,4,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,2,0,2,,,
133757,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,5,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,4,0,4,,,
133758,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,6,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,1,0,1,,,
133759,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,1,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
133760,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,2,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133762,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,4,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133764,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,6,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133765,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,1,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,0,0,0,,,
133766,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,2,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,2,0,2,,,
133767,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,3,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,1,0,1,,,
133770,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,6,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,1,0,1,,,
133771,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,1,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133780,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,3,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,2,0,2,,,
133781,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,4,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,6,0,6,,,
133782,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,5,V Kohli,AB de Villiers,PP Chawla,0,0,0,0,0,0,1,0,1,,,
133785,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,2,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
133786,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,3,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133788,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,5,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133790,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,1,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,0,0,0,,,
133791,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,2,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,1,0,1,,,
133793,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,4,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,0,0,0,,,
133794,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,5,V Kohli,AB de Villiers,SP Narine,0,0,0,0,0,0,1,0,1,,,
133796,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,1,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,4,0,4,,,
133797,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,2,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133799,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,4,V Kohli,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
133802,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,1,V Kohli,AB de Villiers,AS Rajpoot,0,0,0,0,0,0,4,0,4,,,
133803,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,2,V Kohli,AB de Villiers,AS Rajpoot,0,0,0,0,0,0,2,0,2,,,
133804,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,3,V Kohli,AB de Villiers,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
133806,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,5,V Kohli,AB de Villiers,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
133809,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,1,V Kohli,AB de Villiers,AD Russell,0,0,0,0,0,0,6,0,6,,,
133810,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,2,V Kohli,AB de Villiers,AD Russell,0,0,0,0,0,0,2,0,2,,,
133811,565,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,3,V Kohli,AB de Villiers,AD Russell,0,0,0,0,0,0,1,0,1,,,
